  0.875999987       30723338.0       30682316.0       61405656.0    
  0.878000021       30709608.0       30668332.0       61377940.0    
  0.879999995       30696124.0       30654588.0       61350712.0    
  0.882000029       30682892.0       30641088.0       61323980.0    
  0.884000003       30669908.0       30627832.0       61297740.0    
  0.885999978       30657170.0       30614822.0       61271992.0    
  0.888000011       30644674.0       30602058.0       61246732.0    
  0.889999986       30632418.0       30589536.0       61221952.0    
  0.892000020       30620392.0       30577252.0       61197644.0    
  0.893999994       30608594.0       30565204.0       61173796.0    
  0.896000028       30597012.0       30553384.0       61150396.0    
  0.898000002       30585642.0       30541786.0       61127428.0    
  0.899999976       30574474.0       30530400.0       61104876.0    
  0.902000010       30563500.0       30519222.0       61082724.0    
  0.903999984       30552714.0       30508242.0       61060956.0    
  0.906000018       30542104.0       30497452.0       61039556.0    
  0.907999992       30531664.0       30486846.0       61018508.0    
  0.910000026       30521386.0       30476412.0       60997800.0    
  0.912000000       30511264.0       30466146.0       60977412.0    
  0.913999975       30501288.0       30456040.0       60957328.0    
  0.916000009       30491454.0       30446086.0       60937540.0    
  0.917999983       30481752.0       30436278.0       60918032.0    
  0.920000017       30472180.0       30426610.0       60898788.0    
  0.921999991       30462728.0       30417074.0       60879804.0    
  0.924000025       30453394.0       30407668.0       60861064.0    
  0.925999999       30444170.0       30398384.0       60842552.0    
  0.927999973       30435052.0       30389218.0       60824268.0    
  0.930000007       30426036.0       30380164.0       60806200.0    
  0.931999981       30417114.0       30371220.0       60788336.0    
  0.934000015       30408286.0       30362380.0       60770668.0    
  0.935999990       30399548.0       30353640.0       60753188.0    
  0.938000023       30390892.0       30345000.0       60735892.0    
  0.939999998       30382318.0       30336452.0       60718768.0    
  0.941999972       30373822.0       30327994.0       60701816.0    
  0.944000006       30365402.0       30319622.0       60685024.0    
  0.945999980       30357052.0       30311336.0       60668388.0    
  0.948000014       30348774.0       30303128.0       60651904.0    
  0.949999988       30340562.0       30295000.0       60635564.0    
  0.952000022       30332418.0       30286944.0       60619364.0    
  0.953999996       30324336.0       30278962.0       60603296.0    
  0.955999970       30316318.0       30271046.0       60587364.0    
  0.958000004       30308362.0       30263194.0       60571556.0    
  0.959999979       30300466.0       30255404.0       60555872.0    
  0.962000012       30292630.0       30247672.0       60540304.0    
  0.963999987       30284850.0       30239996.0       60524848.0    
  0.966000021       30277130.0       30232374.0       60509504.0    
  0.967999995       30269468.0       30224798.0       60494268.0    
  0.970000029       30261862.0       30217270.0       60479132.0    
  0.972000003       30254312.0       30209786.0       60464096.0    
  0.973999977       30246816.0       30202344.0       60449160.0    
  0.976000011       30239374.0       30194940.0       60434312.0    
  0.977999985       30231984.0       30187574.0       60419560.0    
  0.980000019       30224646.0       30180244.0       60404892.0    
  0.981999993       30217358.0       30172950.0       60390308.0    
  0.984000027       30210118.0       30165690.0       60375808.0    
  0.986000001       30202924.0       30158464.0       60361388.0    
  0.987999976       30195774.0       30151272.0       60347044.0    
  0.990000010       30188666.0       30144112.0       60332776.0    
  0.991999984       30181598.0       30136986.0       60318584.0    
  0.994000018       30174566.0       30129894.0       60304460.0    
  0.995999992       30167572.0       30122838.0       60290408.0    
  0.998000026       30160608.0       30115816.0       60276424.0    
